Stage-1 undetected error set U_3
size = 11186   (weights 1/2/3/4 = 14/119/1148/9905)
  E22     = XYIIXIIIIIIIII
  E23     = YYIIXIIIIIIIII
  E24     = ZYIIXIIIIIIIII
  E25     = XZIIXIIIIIIIII
  E26     = YZIIXIIIIIIIII
  E27     = ZZIIXIIIIIIIII
  E28     = XXIIIXIIIIIIII
  E29     = YXIIIXIIIIIIII
  E30     = ZXIIIXIIIIIIII
  E31     = XYIIIXIIIIIIII
  E32     = YYIIIXIIIIIIII
  E33     = ZYIIIXIIIIIIII
  E34     = XZIIIXIIIIIIII
  E35     = YZIIIXIIIIIIII
  E36     = ZZIIIXIIIIIIII
  E37     = XXIIIIXIIIIIII
  E38     = YXIIIIXIIIIIII
  E39     = ZXIIIIXIIIIIII
  E40     = XYIIIIXIIIIIII
  E41     = YYIIIIXIIIIIII
  E42     = ZYIIIIXIIIIIII
  E43     = XZIIIIXIIIIIII
  E44     = YZIIIIXIIIIIII
  E45     = ZZIIIIXIIIIIII
  E46     = XXIIIIIXIIIIII
  E47     = YXIIIIIXIIIIII
  E48     = ZXIIIIIXIIIIII
  E49     = XYIIIIIXIIIIII
  E50     = YYIIIIIXIIIIII
  E51     = ZYIIIIIXIIIIII
  E52     = XZIIIIIXIIIIII
  E53     = YZIIIIIXIIIIII
  E54     = ZZIIIIIXIIIIII
  E55     = XXIIIIIIXIIIII
  E56     = YXIIIIIIXIIIII
  E57     = ZXIIIIIIXIIIII
  E58     = XYIIIIIIXIIIII
  E59     = YYIIIIIIXIIIII
  E60     = ZYIIIIIIXIIIII
  E61     = XZIIIIIIXIIIII
  E62     = YZIIIIIIXIIIII
  E63     = ZZIIIIIIXIIIII
  E64     = XXIIIIIIIXIIII
  E65     = YXIIIIIIIXIIII
  E66     = ZXIIIIIIIXIIII
  E67     = XYIIIIIIIXIIII
  E68     = YYIIIIIIIXIIII
  E69     = ZYIIIIIIIXIIII
  E70     = XZIIIIIIIXIIII
  E71     = YZIIIIIIIXIIII
  E72     = ZZIIIIIIIXIIII
  E73     = XIXXIIIIIIIIII
  E74     = YIXXIIIIIIIIII
  E75     = ZIXXIIIIIIIIII
  E76     = XIYYIIIIIIIIII
  E77     = YIYYIIIIIIIIII
  E78     = ZIYYIIIIIIIIII
  E79     = XIZYIIIIIIIIII
  E80     = YIZYIIIIIIIIII
  E81     = ZIZYIIIIIIIIII
  E82     = XIYZIIIIIIIIII
  E83     = YIYZIIIIIIIIII
  E84     = ZIYZIIIIIIIIII
  E85     = XIZZIIIIIIIIII
  E86     = YIZZIIIIIIIIII
  E87     = ZIZZIIIIIIIIII
  E88     = XIXIXIIIIIIIII
  E89     = YIXIXIIIIIIIII
  E90     = ZIXIXIIIIIIIII
  E91     = XIXIIXIIIIIIII
  E92     = YIXIIXIIIIIIII
  E93     = ZIXIIXIIIIIIII
  E94     = XIXIIIXIIIIIII
  E95     = YIXIIIXIIIIIII
  E96     = ZIXIIIXIIIIIII
  E97     = XIXIIIIXIIIIII
  E98     = YIXIIIIXIIIIII
  E99     = ZIXIIIIXIIIIII
  E100    = XIXIIIIIXIIIII
  E101    = YIXIIIIIXIIIII
  E102    = ZIXIIIIIXIIIII
  E103    = XIXIIIIIIXIIII
  E104    = YIXIIIIIIXIIII
  E105    = ZIXIIIIIIXIIII
  E106    = XIIXXIIIIIIIII
  E107    = YIIXXIIIIIIIII
  E108    = ZIIXXIIIIIIIII
  E109    = XIIXIXIIIIIIII
  E110    = YIIXIXIIIIIIII
  E111    = ZIIXIXIIIIIIII
  E112    = XIIXIIXIIIIIII
  E113    = YIIXIIXIIIIIII
  E114    = ZIIXIIXIIIIIII
  E115    = XIIXIIIXIIIIII
  E116    = YIIXIIIXIIIIII
  E117    = ZIIXIIIXIIIIII
  E118    = XIIXIIIIXIIIII
  E119    = YIIXIIIIXIIIII
  E120    = ZIIXIIIIXIIIII
  E121    = XIIXIIIIIXIIII
  E122    = YIIXIIIIIXIIII
  E123    = ZIIXIIIIIXIIII
  E124    = XIIIXXIIIIIIII
  E125    = YIIIXXIIIIIIII
  E126    = ZIIIXXIIIIIIII
  E127    = XIIIYYIIIIIIII
  E128    = YIIIYYIIIIIIII
  E129    = ZIIIYYIIIIIIII
  E130    = XIIIZYIIIIIIII
  E131    = YIIIZYIIIIIIII
  E132    = ZIIIZYIIIIIIII
  E133    = XIIIYZIIIIIIII
  E134    = YIIIYZIIIIIIII
  E135    = ZIIIYZIIIIIIII
  E136    = XIIIZZIIIIIIII
  E137    = YIIIZZIIIIIIII
  E138    = ZIIIZZIIIIIIII
  E139    = XIIIXIXIIIIIII
  E140    = YIIIXIXIIIIIII
  E141    = ZIIIXIXIIIIIII
  E142    = XIIIXIIXIIIIII
  E143    = YIIIXIIXIIIIII
  E144    = ZIIIXIIXIIIIII
  E145    = XIIIXIIIXIIIII
  E146    = YIIIXIIIXIIIII
  E147    = ZIIIXIIIXIIIII
  E148    = XIIIXIIIIXIIII
  E149    = YIIIXIIIIXIIII
  E150    = ZIIIXIIIIXIIII
  E151    = XIIIIXXIIIIIII
  E152    = YIIIIXXIIIIIII
  E153    = ZIIIIXXIIIIIII
  E154    = XIIIIXIXIIIIII
  E155    = YIIIIXIXIIIIII
  E156    = ZIIIIXIXIIIIII
  E157    = XIIIIXIIXIIIII
  E158    = YIIIIXIIXIIIII
  E159    = ZIIIIXIIXIIIII
  E160    = XIIIIXIIIXIIII
  E161    = YIIIIXIIIXIIII
  E162    = ZIIIIXIIIXIIII
  E163    = XIIIIIXXIIIIII
  E164    = YIIIIIXXIIIIII
  E165    = ZIIIIIXXIIIIII
  E166    = XIIIIIYYIIIIII
  E167    = YIIIIIYYIIIIII
  E168    = ZIIIIIYYIIIIII
  E169    = XIIIIIZYIIIIII
  E170    = YIIIIIZYIIIIII
  E171    = ZIIIIIZYIIIIII
  E172    = XIIIIIYZIIIIII
  E173    = YIIIIIYZIIIIII
  E174    = ZIIIIIYZIIIIII
  E175    = XIIIIIZZIIIIII
  E176    = YIIIIIZZIIIIII
  E177    = ZIIIIIZZIIIIII
  E178    = XIIIIIXIXIIIII
  E179    = YIIIIIXIXIIIII
  E180    = ZIIIIIXIXIIIII
  E181    = XIIIIIXIIXIIII
  E182    = YIIIIIXIIXIIII
  E183    = ZIIIIIXIIXIIII
  E184    = XIIIIIIXXIIIII
  E185    = YIIIIIIXXIIIII
  E186    = ZIIIIIIXXIIIII
  E187    = XIIIIIIXIXIIII
  E188    = YIIIIIIXIXIIII
  E189    = ZIIIIIIXIXIIII
  E190    = XIIIIIIIXXIIII
  E191    = YIIIIIIIXXIIII
  E192    = ZIIIIIIIXXIIII
  E193    = XIIIIIIIYYIIII
  E194    = YIIIIIIIYYIIII
  E195    = ZIIIIIIIYYIIII
  E196    = XIIIIIIIZYIIII
  E197    = YIIIIIIIZYIIII
  E198    = ZIIIIIIIZYIIII
  E199    = XIIIIIIIYZIIII
  E200    = YIIIIIIIYZIIII
  E201    = ZIIIIIIIYZIIII
  E202    = XIIIIIIIZZIIII
  E203    = YIIIIIIIZZIIII
  E204    = ZIIIIIIIZZIIII
  E205    = XIIIIIIIIIXXII
  E206    = YIIIIIIIIIXXII
  E207    = ZIIIIIIIIIXXII
  E208    = XIIIIIIIIIYYII
  E209    = YIIIIIIIIIYYII
  E210    = ZIIIIIIIIIYYII
  E211    = XIIIIIIIIIZZII
  E212    = YIIIIIIIIIZZII
  E213    = ZIIIIIIIIIZZII
  E214    = XIIIIIIIIIXIXI
  E215    = YIIIIIIIIIXIXI
  E216    = ZIIIIIIIIIXIXI
  E217    = XIIIIIIIIIYIYI
  E218    = YIIIIIIIIIYIYI
  E219    = ZIIIIIIIIIYIYI
  E220    = XIIIIIIIIIZIZI
  E221    = YIIIIIIIIIZIZI
  E222    = ZIIIIIIIIIZIZI
  E223    = XIIIIIIIIIXIIX
  E224    = YIIIIIIIIIXIIX
  E225    = ZIIIIIIIIIXIIX
  E226    = XIIIIIIIIIYIIY
  E227    = YIIIIIIIIIYIIY
  E228    = ZIIIIIIIIIYIIY
  E229    = XIIIIIIIIIZIIZ
  E230    = YIIIIIIIIIZIIZ
  E231    = ZIIIIIIIIIZIIZ
  E232    = XIIIIIIIIIIXXI
  E233    = YIIIIIIIIIIXXI
  E234    = ZIIIIIIIIIIXXI
  E235    = XIIIIIIIIIIYYI
  E236    = YIIIIIIIIIIYYI
  E237    = ZIIIIIIIIIIYYI
  E238    = XIIIIIIIIIIZZI
  E239    = YIIIIIIIIIIZZI
  E240    = ZIIIIIIIIIIZZI
  E241    = XIIIIIIIIIIXIX
  E242    = YIIIIIIIIIIXIX
  E243    = ZIIIIIIIIIIXIX
  E244    = XIIIIIIIIIIYIY
  E245    = YIIIIIIIIIIYIY
  E246    = ZIIIIIIIIIIYIY
  E247    = XIIIIIIIIIIZIZ
  E248    = YIIIIIIIIIIZIZ
  E249    = ZIIIIIIIIIIZIZ
  E250    = XIIIIIIIIIIIXX
  E251    = YIIIIIIIIIIIXX
  E252    = ZIIIIIIIIIIIXX
  E253    = XIIIIIIIIIIIYY
  E254    = YIIIIIIIIIIIYY
  E255    = ZIIIIIIIIIIIYY
  E256    = XIIIIIIIIIIIZZ
  E257    = YIIIIIIIIIIIZZ
  E258    = ZIIIIIIIIIIIZZ
  E259    = IXXXIIIIIIIIII
  E260    = IYXXIIIIIIIIII
  E261    = IZXXIIIIIIIIII
  E262    = IXYYIIIIIIIIII
  E263    = IYYYIIIIIIIIII
  E264    = IZYYIIIIIIIIII
  E265    = IXZYIIIIIIIIII
  E266    = IYZYIIIIIIIIII
  E267    = IZZYIIIIIIIIII
  E268    = IXYZIIIIIIIIII
  E269    = IYYZIIIIIIIIII
  E270    = IZYZIIIIIIIIII
  E271    = IXZZIIIIIIIIII
  E272    = IYZZIIIIIIIIII
  E273    = IZZZIIIIIIIIII
  E274    = IXXIXIIIIIIIII
  E275    = IYXIXIIIIIIIII
  E276    = IZXIXIIIIIIIII
  E277    = IXXIIXIIIIIIII
  E278    = IYXIIXIIIIIIII
  E279    = IZXIIXIIIIIIII
  E280    = IXXIIIXIIIIIII
  E281    = IYXIIIXIIIIIII
  E282    = IZXIIIXIIIIIII
  E283    = IXXIIIIXIIIIII
  E284    = IYXIIIIXIIIIII
  E285    = IZXIIIIXIIIIII
  E286    = IXXIIIIIXIIIII
  E287    = IYXIIIIIXIIIII
  E288    = IZXIIIIIXIIIII
  E289    = IXXIIIIIIXIIII
  E290    = IYXIIIIIIXIIII
  E291    = IZXIIIIIIXIIII
  E292    = IXIXXIIIIIIIII
  E293    = IYIXXIIIIIIIII
  E294    = IZIXXIIIIIIIII
  E295    = IXIXIXIIIIIIII
  E296    = IYIXIXIIIIIIII
  E297    = IZIXIXIIIIIIII
  E298    = IXIXIIXIIIIIII
  E299    = IYIXIIXIIIIIII
  E300    = IZIXIIXIIIIIII
  E301    = IXIXIIIXIIIIII
  E302    = IYIXIIIXIIIIII
  E303    = IZIXIIIXIIIIII
  E304    = IXIXIIIIXIIIII
  E305    = IYIXIIIIXIIIII
  E306    = IZIXIIIIXIIIII
  E307    = IXIXIIIIIXIIII
  E308    = IYIXIIIIIXIIII
  E309    = IZIXIIIIIXIIII
  E310    = IXIIXXIIIIIIII
  E311    = IYIIXXIIIIIIII
  E312    = IZIIXXIIIIIIII
  E313    = IXIIYYIIIIIIII
  E314    = IYIIYYIIIIIIII
  E315    = IZIIYYIIIIIIII
  E316    = IXIIZYIIIIIIII
  E317    = IYIIZYIIIIIIII
  E318    = IZIIZYIIIIIIII
  E319    = IXIIYZIIIIIIII
  E320    = IYIIYZIIIIIIII
  E321    = IZIIYZIIIIIIII
  E322    = IXIIZZIIIIIIII
  E323    = IYIIZZIIIIIIII
  E324    = IZIIZZIIIIIIII
  E325    = IXIIXIXIIIIIII
  E326    = IYIIXIXIIIIIII
  E327    = IZIIXIXIIIIIII
  E328    = IXIIXIIXIIIIII
  E329    = IYIIXIIXIIIIII
  E330    = IZIIXIIXIIIIII
  E331    = IXIIXIIIXIIIII
  E332    = IYIIXIIIXIIIII
  E333    = IZIIXIIIXIIIII
  E334    = IXIIXIIIIXIIII
  E335    = IYIIXIIIIXIIII
  E336    = IZIIXIIIIXIIII
  E337    = IXIIIXXIIIIIII
  E338    = IYIIIXXIIIIIII
  E339    = IZIIIXXIIIIIII
  E340    = IXIIIXIXIIIIII
  E341    = IYIIIXIXIIIIII
  E342    = IZIIIXIXIIIIII
  E343    = IXIIIXIIXIIIII
  E344    = IYIIIXIIXIIIII
  E345    = IZIIIXIIXIIIII
  E346    = IXIIIXIIIXIIII
  E347    = IYIIIXIIIXIIII
  E348    = IZIIIXIIIXIIII
  E349    = IXIIIIXXIIIIII
  E350    = IYIIIIXXIIIIII
  E351    = IZIIIIXXIIIIII
  E352    = IXIIIIYYIIIIII
  E353    = IYIIIIYYIIIIII
  E354    = IZIIIIYYIIIIII
  E355    = IXIIIIZYIIIIII
  E356    = IYIIIIZYIIIIII
  E357    = IZIIIIZYIIIIII
  E358    = IXIIIIYZIIIIII
  E359    = IYIIIIYZIIIIII
  E360    = IZIIIIYZIIIIII
  E361    = IXIIIIZZIIIIII
  E362    = IYIIIIZZIIIIII
  E363    = IZIIIIZZIIIIII
  E364    = IXIIIIXIXIIIII
  E365    = IYIIIIXIXIIIII
  E366    = IZIIIIXIXIIIII
  E367    = IXIIIIXIIXIIII
  E368    = IYIIIIXIIXIIII
  E369    = IZIIIIXIIXIIII
  E370    = IXIIIIIXXIIIII
  E371    = IYIIIIIXXIIIII
  E372    = IZIIIIIXXIIIII
  E373    = IXIIIIIXIXIIII
  E374    = IYIIIIIXIXIIII
  E375    = IZIIIIIXIXIIII
  E376    = IXIIIIIIXXIIII
  E377    = IYIIIIIIXXIIII
  E378    = IZIIIIIIXXIIII
  E379    = IXIIIIIIYYIIII
  E380    = IYIIIIIIYYIIII
  E381    = IZIIIIIIYYIIII
  E382    = IXIIIIIIZYIIII
  E383    = IYIIIIIIZYIIII
  E384    = IZIIIIIIZYIIII
  E385    = IXIIIIIIYZIIII
  E386    = IYIIIIIIYZIIII
  E387    = IZIIIIIIYZIIII
  E388    = IXIIIIIIZZIIII
  E389    = IYIIIIIIZZIIII
  E390    = IZIIIIIIZZIIII
  E391    = IXIIIIIIIIXXII
  E392    = IYIIIIIIIIXXII
  E393    = IZIIIIIIIIXXII
  E394    = IXIIIIIIIIYYII
  E395    = IYIIIIIIIIYYII
  E396    = IZIIIIIIIIYYII
  E397    = IXIIIIIIIIZZII
  E398    = IYIIIIIIIIZZII
  E399    = IZIIIIIIIIZZII
  E400    = IXIIIIIIIIXIXI
  E401    = IYIIIIIIIIXIXI
  E402    = IZIIIIIIIIXIXI
  E403    = IXIIIIIIIIYIYI
  E404    = IYIIIIIIIIYIYI
  E405    = IZIIIIIIIIYIYI
  E406    = IXIIIIIIIIZIZI
  E407    = IYIIIIIIIIZIZI
  E408    = IZIIIIIIIIZIZI
  E409    = IXIIIIIIIIXIIX
  E410    = IYIIIIIIIIXIIX
  E411    = IZIIIIIIIIXIIX
  E412    = IXIIIIIIIIYIIY
  E413    = IYIIIIIIIIYIIY
  E414    = IZIIIIIIIIYIIY
  E415    = IXIIIIIIIIZIIZ
  E416    = IYIIIIIIIIZIIZ
  E417    = IZIIIIIIIIZIIZ
  E418    = IXIIIIIIIIIXXI
  E419    = IYIIIIIIIIIXXI
  E420    = IZIIIIIIIIIXXI
  E421    = IXIIIIIIIIIYYI
  E422    = IYIIIIIIIIIYYI
  E423    = IZIIIIIIIIIYYI
  E424    = IXIIIIIIIIIZZI
  E425    = IYIIIIIIIIIZZI
  E426    = IZIIIIIIIIIZZI
  E427    = IXIIIIIIIIIXIX
  E428    = IYIIIIIIIIIXIX
  E429    = IZIIIIIIIIIXIX
  E430    = IXIIIIIIIIIYIY
  E431    = IYIIIIIIIIIYIY
  E432    = IZIIIIIIIIIYIY
  E433    = IXIIIIIIIIIZIZ
  E434    = IYIIIIIIIIIZIZ
  E435    = IZIIIIIIIIIZIZ
  E436    = IXIIIIIIIIIIXX
  E437    = IYIIIIIIIIIIXX
  E438    = IZIIIIIIIIIIXX
  E439    = IXIIIIIIIIIIYY
  E440    = IYIIIIIIIIIIYY
  E441    = IZIIIIIIIIIIYY
  E442    = IXIIIIIIIIIIZZ
  E443    = IYIIIIIIIIIIZZ
  E444    = IZIIIIIIIIIIZZ
  E445    = IIXXXIIIIIIIII
  E446    = IIYYXIIIIIIIII
  E447    = IIZYXIIIIIIIII
  E448    = IIYZXIIIIIIIII
  E449    = IIZZXIIIIIIIII
  E450    = IIXXIXIIIIIIII
  E451    = IIYYIXIIIIIIII
  E452    = IIZYIXIIIIIIII
  E453    = IIYZIXIIIIIIII
  E454    = IIZZIXIIIIIIII
  E455    = IIXXIIXIIIIIII
  E456    = IIYYIIXIIIIIII
  E457    = IIZYIIXIIIIIII
  E458    = IIYZIIXIIIIIII
  E459    = IIZZIIXIIIIIII
  E460    = IIXXIIIXIIIIII
  E461    = IIYYIIIXIIIIII
  E462    = IIZYIIIXIIIIII
  E463    = IIYZIIIXIIIIII
  E464    = IIZZIIIXIIIIII
  E465    = IIXXIIIIXIIIII
  E466    = IIYYIIIIXIIIII
  E467    = IIZYIIIIXIIIII
  E468    = IIYZIIIIXIIIII
  E469    = IIZZIIIIXIIIII
  E470    = IIXXIIIIIXIIII
  E471    = IIYYIIIIIXIIII
  E472    = IIZYIIIIIXIIII
  E473    = IIYZIIIIIXIIII
  E474    = IIZZIIIIIXIIII
  E475    = IIXIXXIIIIIIII
  E476    = IIXIYYIIIIIIII
  E477    = IIXIZYIIIIIIII
  E478    = IIXIYZIIIIIIII
  E479    = IIXIZZIIIIIIII
  E480    = IIXIXIXIIIIIII
  E481    = IIXIXIIXIIIIII
  E482    = IIXIXIIIXIIIII
  E483    = IIXIXIIIIXIIII
  E484    = IIYIYIIIIIZIII
  E485    = IIZIYIIIIIZIII
  E486    = IIYIZIIIIIZIII
  E487    = IIZIZIIIIIZIII
  E488    = IIYIYIIIIIIZII
  E489    = IIZIYIIIIIIZII
  E490    = IIYIZIIIIIIZII
  E491    = IIZIZIIIIIIZII
  E492    = IIYIYIIIIIIIZI
  E493    = IIZIYIIIIIIIZI
  E494    = IIYIZIIIIIIIZI
  E495    = IIZIZIIIIIIIZI
  E496    = IIYIYIIIIIIIIZ
  E497    = IIZIYIIIIIIIIZ
  E498    = IIYIZIIIIIIIIZ
  E499    = IIZIZIIIIIIIIZ
  E500    = IIXIIXXIIIIIII
  E501    = IIXIIXIXIIIIII
  E502    = IIXIIXIIXIIIII
  E503    = IIXIIXIIIXIIII
  E504    = IIYIIYIIIIZIII
  E505    = IIZIIYIIIIZIII
  E506    = IIYIIZIIIIZIII
  E507    = IIZIIZIIIIZIII
  E508    = IIYIIYIIIIIZII
  E509    = IIZIIYIIIIIZII
  E510    = IIYIIZIIIIIZII
  E511    = IIZIIZIIIIIZII
  E512    = IIYIIYIIIIIIZI
  E513    = IIZIIYIIIIIIZI
  E514    = IIYIIZIIIIIIZI
  E515    = IIZIIZIIIIIIZI
  E516    = IIYIIYIIIIIIIZ
  E517    = IIZIIYIIIIIIIZ
  E518    = IIYIIZIIIIIIIZ
  E519    = IIZIIZIIIIIIIZ
  E520    = IIXIIIXXIIIIII
  E521    = IIXIIIYYIIIIII
  E522    = IIXIIIZYIIIIII
  E523    = IIXIIIYZIIIIII
  E524    = IIXIIIZZIIIIII
  E525    = IIXIIIXIXIIIII
  E526    = IIXIIIXIIXIIII
  E527    = IIYIIIYIIIXIII
  E528    = IIZIIIYIIIXIII
  E529    = IIYIIIZIIIXIII
  E530    = IIZIIIZIIIXIII
  E531    = IIYIIIYIIIIXII
  E532    = IIZIIIYIIIIXII
  E533    = IIYIIIZIIIIXII
  E534    = IIZIIIZIIIIXII
  E535    = IIYIIIYIIIIIXI
  E536    = IIZIIIYIIIIIXI
  E537    = IIYIIIZIIIIIXI
  E538    = IIZIIIZIIIIIXI
  E539    = IIYIIIYIIIIIIX
  E540    = IIZIIIYIIIIIIX
  E541    = IIYIIIZIIIIIIX
  E542    = IIZIIIZIIIIIIX
  E543    = IIXIIIIXXIIIII
  E544    = IIXIIIIXIXIIII
  E545    = IIYIIIIYIIXIII
  E546    = IIZIIIIYIIXIII
  E547    = IIYIIIIZIIXIII
  E548    = IIZIIIIZIIXIII
  E549    = IIYIIIIYIIIXII
  E550    = IIZIIIIYIIIXII
  E551    = IIYIIIIZIIIXII
  E552    = IIZIIIIZIIIXII
  E553    = IIYIIIIYIIIIXI
  E554    = IIZIIIIYIIIIXI
  E555    = IIYIIIIZIIIIXI
  E556    = IIZIIIIZIIIIXI
  E557    = IIYIIIIYIIIIIX
  E558    = IIZIIIIYIIIIIX
  E559    = IIYIIIIZIIIIIX
  E560    = IIZIIIIZIIIIIX
  E561    = IIXIIIIIXXIIII
  E562    = IIXIIIIIYYIIII
  E563    = IIXIIIIIZYIIII
  E564    = IIXIIIIIYZIIII
  E565    = IIXIIIIIZZIIII
  E566    = IIYIIIIIYIYIII
  E567    = IIZIIIIIYIYIII
  E568    = IIYIIIIIZIYIII
  E569    = IIZIIIIIZIYIII
  E570    = IIYIIIIIYIIYII
  E571    = IIZIIIIIYIIYII
  E572    = IIYIIIIIZIIYII
  E573    = IIZIIIIIZIIYII
  E574    = IIYIIIIIYIIIYI
  E575    = IIZIIIIIYIIIYI
  E576    = IIYIIIIIZIIIYI
  E577    = IIZIIIIIZIIIYI
  E578    = IIYIIIIIYIIIIY
  E579    = IIZIIIIIYIIIIY
  E580    = IIYIIIIIZIIIIY
  E581    = IIZIIIIIZIIIIY
  E582    = IIYIIIIIIYYIII
  E583    = IIZIIIIIIYYIII
