Stage-1 undetected error set U_3
size = 11186   (weights 1/2/3/4 = 14/119/1148/9905)
  E22     = XXIIIXIIIIIIII
  E23     = YXIIIXIIIIIIII
  E24     = ZXIIIXIIIIIIII
  E25     = XXIIIIXIIIIIII
  E26     = YXIIIIXIIIIIII
  E27     = ZXIIIIXIIIIIII
  E28     = XXIIIIIXIIIIII
  E29     = YXIIIIIXIIIIII
  E30     = ZXIIIIIXIIIIII
  E31     = XXIIIIIIXIIIII
  E32     = YXIIIIIIXIIIII
  E33     = ZXIIIIIIXIIIII
  E34     = XXIIIIIIIXIIII
  E35     = YXIIIIIIIXIIII
  E36     = ZXIIIIIIIXIIII
  E37     = XXIIIIIIIIXIII
  E38     = YXIIIIIIIIXIII
  E39     = ZXIIIIIIIIXIII
  E40     = XXIIIIIIIIIXII
  E41     = YXIIIIIIIIIXII
  E42     = ZXIIIIIIIIIXII
  E43     = XIXXIIIIIIIIII
  E44     = YIXXIIIIIIIIII
  E45     = ZIXXIIIIIIIIII
  E46     = XIXIXIIIIIIIII
  E47     = YIXIXIIIIIIIII
  E48     = ZIXIXIIIIIIIII
  E49     = XIXIIXIIIIIIII
  E50     = YIXIIXIIIIIIII
  E51     = ZIXIIXIIIIIIII
  E52     = XIXIIIXIIIIIII
  E53     = YIXIIIXIIIIIII
  E54     = ZIXIIIXIIIIIII
  E55     = XIXIIIIXIIIIII
  E56     = YIXIIIIXIIIIII
  E57     = ZIXIIIIXIIIIII
  E58     = XIXIIIIIXIIIII
  E59     = YIXIIIIIXIIIII
  E60     = ZIXIIIIIXIIIII
  E61     = XIXIIIIIIXIIII
  E62     = YIXIIIIIIXIIII
  E63     = ZIXIIIIIIXIIII
  E64     = XIXIIIIIIIXIII
  E65     = YIXIIIIIIIXIII
  E66     = ZIXIIIIIIIXIII
  E67     = XIXIIIIIIIIXII
  E68     = YIXIIIIIIIIXII
  E69     = ZIXIIIIIIIIXII
  E70     = XIIXXIIIIIIIII
  E71     = YIIXXIIIIIIIII
  E72     = ZIIXXIIIIIIIII
  E73     = XIIYYIIIIIIIII
  E74     = YIIYYIIIIIIIII
  E75     = ZIIYYIIIIIIIII
  E76     = XIIZYIIIIIIIII
  E77     = YIIZYIIIIIIIII
  E78     = ZIIZYIIIIIIIII
  E79     = XIIYZIIIIIIIII
  E80     = YIIYZIIIIIIIII
  E81     = ZIIYZIIIIIIIII
  E82     = XIIZZIIIIIIIII
  E83     = YIIZZIIIIIIIII
  E84     = ZIIZZIIIIIIIII
  E85     = XIIXIXIIIIIIII
  E86     = YIIXIXIIIIIIII
  E87     = ZIIXIXIIIIIIII
  E88     = XIIXIIXIIIIIII
  E89     = YIIXIIXIIIIIII
  E90     = ZIIXIIXIIIIIII
  E91     = XIIXIIIXIIIIII
  E92     = YIIXIIIXIIIIII
  E93     = ZIIXIIIXIIIIII
  E94     = XIIXIIIIXIIIII
  E95     = YIIXIIIIXIIIII
  E96     = ZIIXIIIIXIIIII
  E97     = XIIXIIIIIXIIII
  E98     = YIIXIIIIIXIIII
  E99     = ZIIXIIIIIXIIII
  E100    = XIIXIIIIIIXIII
  E101    = YIIXIIIIIIXIII
  E102    = ZIIXIIIIIIXIII
  E103    = XIIXIIIIIIIXII
  E104    = YIIXIIIIIIIXII
  E105    = ZIIXIIIIIIIXII
  E106    = XIIIXXIIIIIIII
  E107    = YIIIXXIIIIIIII
  E108    = ZIIIXXIIIIIIII
  E109    = XIIIXIXIIIIIII
  E110    = YIIIXIXIIIIIII
  E111    = ZIIIXIXIIIIIII
  E112    = XIIIXIIXIIIIII
  E113    = YIIIXIIXIIIIII
  E114    = ZIIIXIIXIIIIII
  E115    = XIIIXIIIXIIIII
  E116    = YIIIXIIIXIIIII
  E117    = ZIIIXIIIXIIIII
  E118    = XIIIXIIIIXIIII
  E119    = YIIIXIIIIXIIII
  E120    = ZIIIXIIIIXIIII
  E121    = XIIIXIIIIIXIII
  E122    = YIIIXIIIIIXIII
  E123    = ZIIIXIIIIIXIII
  E124    = XIIIXIIIIIIXII
  E125    = YIIIXIIIIIIXII
  E126    = ZIIIXIIIIIIXII
  E127    = XIIIIXXIIIIIII
  E128    = YIIIIXXIIIIIII
  E129    = ZIIIIXXIIIIIII
  E130    = XIIIIYYIIIIIII
  E131    = YIIIIYYIIIIIII
  E132    = ZIIIIYYIIIIIII
  E133    = XIIIIZYIIIIIII
  E134    = YIIIIZYIIIIIII
  E135    = ZIIIIZYIIIIIII
  E136    = XIIIIYZIIIIIII
  E137    = YIIIIYZIIIIIII
  E138    = ZIIIIYZIIIIIII
  E139    = XIIIIZZIIIIIII
  E140    = YIIIIZZIIIIIII
  E141    = ZIIIIZZIIIIIII
  E142    = XIIIIXIXIIIIII
  E143    = YIIIIXIXIIIIII
  E144    = ZIIIIXIXIIIIII
  E145    = XIIIIXIIXIIIII
  E146    = YIIIIXIIXIIIII
  E147    = ZIIIIXIIXIIIII
  E148    = XIIIIXIIIXIIII
  E149    = YIIIIXIIIXIIII
  E150    = ZIIIIXIIIXIIII
  E151    = XIIIIXIIIIXIII
  E152    = YIIIIXIIIIXIII
  E153    = ZIIIIXIIIIXIII
  E154    = XIIIIXIIIIIXII
  E155    = YIIIIXIIIIIXII
  E156    = ZIIIIXIIIIIXII
  E157    = XIIIIIXXIIIIII
  E158    = YIIIIIXXIIIIII
  E159    = ZIIIIIXXIIIIII
  E160    = XIIIIIXIXIIIII
  E161    = YIIIIIXIXIIIII
  E162    = ZIIIIIXIXIIIII
  E163    = XIIIIIXIIXIIII
  E164    = YIIIIIXIIXIIII
  E165    = ZIIIIIXIIXIIII
  E166    = XIIIIIXIIIXIII
  E167    = YIIIIIXIIIXIII
  E168    = ZIIIIIXIIIXIII
  E169    = XIIIIIXIIIIXII
  E170    = YIIIIIXIIIIXII
  E171    = ZIIIIIXIIIIXII
  E172    = XIIIIIIXXIIIII
  E173    = YIIIIIIXXIIIII
  E174    = ZIIIIIIXXIIIII
  E175    = XIIIIIIXIXIIII
  E176    = YIIIIIIXIXIIII
  E177    = ZIIIIIIXIXIIII
  E178    = XIIIIIIXIIXIII
  E179    = YIIIIIIXIIXIII
  E180    = ZIIIIIIXIIXIII
  E181    = XIIIIIIXIIIXII
  E182    = YIIIIIIXIIIXII
  E183    = ZIIIIIIXIIIXII
  E184    = XIIIIIIYIIIIZI
  E185    = YIIIIIIYIIIIZI
  E186    = ZIIIIIIYIIIIZI
  E187    = XIIIIIIZIIIIZI
  E188    = YIIIIIIZIIIIZI
  E189    = ZIIIIIIZIIIIZI
  E190    = XIIIIIIYIIIIIZ
  E191    = YIIIIIIYIIIIIZ
  E192    = ZIIIIIIYIIIIIZ
  E193    = XIIIIIIZIIIIIZ
  E194    = YIIIIIIZIIIIIZ
  E195    = ZIIIIIIZIIIIIZ
  E196    = XIIIIIIIXXIIII
  E197    = YIIIIIIIXXIIII
  E198    = ZIIIIIIIXXIIII
  E199    = XIIIIIIIXIXIII
  E200    = YIIIIIIIXIXIII
  E201    = ZIIIIIIIXIXIII
  E202    = XIIIIIIIXIIXII
  E203    = YIIIIIIIXIIXII
  E204    = ZIIIIIIIXIIXII
  E205    = XIIIIIIIYIIIXI
  E206    = YIIIIIIIYIIIXI
  E207    = ZIIIIIIIYIIIXI
  E208    = XIIIIIIIZIIIXI
  E209    = YIIIIIIIZIIIXI
  E210    = ZIIIIIIIZIIIXI
  E211    = XIIIIIIIYIIIIX
  E212    = YIIIIIIIYIIIIX
  E213    = ZIIIIIIIYIIIIX
  E214    = XIIIIIIIZIIIIX
  E215    = YIIIIIIIZIIIIX
  E216    = ZIIIIIIIZIIIIX
  E217    = XIIIIIIIIXXIII
  E218    = YIIIIIIIIXXIII
  E219    = ZIIIIIIIIXXIII
  E220    = XIIIIIIIIXIXII
  E221    = YIIIIIIIIXIXII
  E222    = ZIIIIIIIIXIXII
  E223    = XIIIIIIIIYIIYI
  E224    = YIIIIIIIIYIIYI
  E225    = ZIIIIIIIIYIIYI
  E226    = XIIIIIIIIZIIYI
  E227    = YIIIIIIIIZIIYI
  E228    = ZIIIIIIIIZIIYI
  E229    = XIIIIIIIIYIIIY
  E230    = YIIIIIIIIYIIIY
  E231    = ZIIIIIIIIYIIIY
  E232    = XIIIIIIIIZIIIY
  E233    = YIIIIIIIIZIIIY
  E234    = ZIIIIIIIIZIIIY
  E235    = XIIIIIIIIIXXII
  E236    = YIIIIIIIIIXXII
  E237    = ZIIIIIIIIIXXII
  E238    = XIIIIIIIIIYYII
  E239    = YIIIIIIIIIYYII
  E240    = ZIIIIIIIIIYYII
  E241    = XIIIIIIIIIZYII
  E242    = YIIIIIIIIIZYII
  E243    = ZIIIIIIIIIZYII
  E244    = XIIIIIIIIIYZII
  E245    = YIIIIIIIIIYZII
  E246    = ZIIIIIIIIIYZII
  E247    = XIIIIIIIIIZZII
  E248    = YIIIIIIIIIZZII
  E249    = ZIIIIIIIIIZZII
  E250    = XIIIIIIIIIIIXX
  E251    = YIIIIIIIIIIIXX
  E252    = ZIIIIIIIIIIIXX
  E253    = XIIIIIIIIIIIYY
  E254    = YIIIIIIIIIIIYY
  E255    = ZIIIIIIIIIIIYY
  E256    = XIIIIIIIIIIIZZ
  E257    = YIIIIIIIIIIIZZ
  E258    = ZIIIIIIIIIIIZZ
  E259    = IXXXIIIIIIIIII
  E260    = IYYXIIIIIIIIII
  E261    = IZYXIIIIIIIIII
  E262    = IYZXIIIIIIIIII
  E263    = IZZXIIIIIIIIII
  E264    = IXXIXIIIIIIIII
  E265    = IYYIXIIIIIIIII
  E266    = IZYIXIIIIIIIII
  E267    = IYZIXIIIIIIIII
  E268    = IZZIXIIIIIIIII
  E269    = IXXIIXIIIIIIII
  E270    = IYYIIXIIIIIIII
  E271    = IZYIIXIIIIIIII
  E272    = IYZIIXIIIIIIII
  E273    = IZZIIXIIIIIIII
  E274    = IXXIIIXIIIIIII
  E275    = IYYIIIXIIIIIII
  E276    = IZYIIIXIIIIIII
  E277    = IYZIIIXIIIIIII
  E278    = IZZIIIXIIIIIII
  E279    = IXXIIIIXIIIIII
  E280    = IYYIIIIXIIIIII
  E281    = IZYIIIIXIIIIII
  E282    = IYZIIIIXIIIIII
  E283    = IZZIIIIXIIIIII
  E284    = IXXIIIIIXIIIII
  E285    = IYYIIIIIXIIIII
  E286    = IZYIIIIIXIIIII
  E287    = IYZIIIIIXIIIII
  E288    = IZZIIIIIXIIIII
  E289    = IXXIIIIIIXIIII
  E290    = IYYIIIIIIXIIII
  E291    = IZYIIIIIIXIIII
  E292    = IYZIIIIIIXIIII
  E293    = IZZIIIIIIXIIII
  E294    = IXXIIIIIIIXIII
  E295    = IYYIIIIIIIXIII
  E296    = IZYIIIIIIIXIII
  E297    = IYZIIIIIIIXIII
  E298    = IZZIIIIIIIXIII
  E299    = IXXIIIIIIIIXII
  E300    = IYYIIIIIIIIXII
  E301    = IZYIIIIIIIIXII
  E302    = IYZIIIIIIIIXII
  E303    = IZZIIIIIIIIXII
  E304    = IXIXXIIIIIIIII
  E305    = IXIYYIIIIIIIII
  E306    = IXIZYIIIIIIIII
  E307    = IXIYZIIIIIIIII
  E308    = IXIZZIIIIIIIII
  E309    = IXIXIXIIIIIIII
  E310    = IXIXIIXIIIIIII
  E311    = IXIXIIIXIIIIII
  E312    = IYIYIIIYIIIIII
  E313    = IZIYIIIYIIIIII
  E314    = IYIZIIIYIIIIII
  E315    = IZIZIIIYIIIIII
  E316    = IYIYIIIZIIIIII
  E317    = IZIYIIIZIIIIII
  E318    = IYIZIIIZIIIIII
  E319    = IZIZIIIZIIIIII
  E320    = IXIXIIIIXIIIII
  E321    = IXIXIIIIIXIIII
  E322    = IXIXIIIIIIXIII
  E323    = IXIXIIIIIIIXII
  E324    = IYIYIIIIIIIIZI
  E325    = IZIYIIIIIIIIZI
  E326    = IYIZIIIIIIIIZI
  E327    = IZIZIIIIIIIIZI
  E328    = IYIYIIIIIIIIIZ
  E329    = IZIYIIIIIIIIIZ
  E330    = IYIZIIIIIIIIIZ
  E331    = IZIZIIIIIIIIIZ
  E332    = IXIIXXIIIIIIII
  E333    = IXIIXIXIIIIIII
  E334    = IXIIXIIXIIIIII
  E335    = IYIIYIIYIIIIII
  E336    = IZIIYIIYIIIIII
  E337    = IYIIZIIYIIIIII
  E338    = IZIIZIIYIIIIII
  E339    = IYIIYIIZIIIIII
  E340    = IZIIYIIZIIIIII
  E341    = IYIIZIIZIIIIII
  E342    = IZIIZIIZIIIIII
  E343    = IXIIXIIIXIIIII
  E344    = IXIIXIIIIXIIII
  E345    = IXIIXIIIIIXIII
  E346    = IXIIXIIIIIIXII
  E347    = IYIIYIIIIIIIZI
  E348    = IZIIYIIIIIIIZI
  E349    = IYIIZIIIIIIIZI
  E350    = IZIIZIIIIIIIZI
  E351    = IYIIYIIIIIIIIZ
  E352    = IZIIYIIIIIIIIZ
  E353    = IYIIZIIIIIIIIZ
  E354    = IZIIZIIIIIIIIZ
  E355    = IXIIIXXIIIIIII
  E356    = IXIIIYYIIIIIII
  E357    = IXIIIZYIIIIIII
  E358    = IXIIIYZIIIIIII
  E359    = IXIIIZZIIIIIII
  E360    = IXIIIXIXIIIIII
  E361    = IXIIIXIIXIIIII
  E362    = IYIIIYIIYIIIII
  E363    = IZIIIYIIYIIIII
  E364    = IYIIIZIIYIIIII
  E365    = IZIIIZIIYIIIII
  E366    = IYIIIYIIZIIIII
  E367    = IZIIIYIIZIIIII
  E368    = IYIIIZIIZIIIII
  E369    = IZIIIZIIZIIIII
  E370    = IXIIIXIIIXIIII
  E371    = IXIIIXIIIIXIII
  E372    = IXIIIXIIIIIXII
  E373    = IYIIIYIIIIIIXI
  E374    = IZIIIYIIIIIIXI
  E375    = IYIIIZIIIIIIXI
  E376    = IZIIIZIIIIIIXI
  E377    = IYIIIYIIIIIIIX
  E378    = IZIIIYIIIIIIIX
  E379    = IYIIIZIIIIIIIX
  E380    = IZIIIZIIIIIIIX
  E381    = IXIIIIXXIIIIII
  E382    = IXIIIIXIXIIIII
  E383    = IYIIIIYIYIIIII
  E384    = IZIIIIYIYIIIII
  E385    = IYIIIIZIYIIIII
  E386    = IZIIIIZIYIIIII
  E387    = IYIIIIYIZIIIII
  E388    = IZIIIIYIZIIIII
  E389    = IYIIIIZIZIIIII
  E390    = IZIIIIZIZIIIII
  E391    = IXIIIIXIIXIIII
  E392    = IXIIIIXIIIXIII
  E393    = IXIIIIXIIIIXII
  E394    = IYIIIIYIIIIIXI
  E395    = IZIIIIYIIIIIXI
  E396    = IYIIIIZIIIIIXI
  E397    = IZIIIIZIIIIIXI
  E398    = IYIIIIYIIIIIIX
  E399    = IZIIIIYIIIIIIX
  E400    = IYIIIIZIIIIIIX
  E401    = IZIIIIZIIIIIIX
  E402    = IXIIIIIXXIIIII
  E403    = IXIIIIIXIXIIII
  E404    = IXIIIIIXIIXIII
  E405    = IXIIIIIXIIIXII
  E406    = IXIIIIIYIIIIZI
  E407    = IXIIIIIZIIIIZI
  E408    = IXIIIIIYIIIIIZ
  E409    = IXIIIIIZIIIIIZ
  E410    = IXIIIIIIXXIIII
  E411    = IXIIIIIIXIXIII
  E412    = IXIIIIIIXIIXII
  E413    = IXIIIIIIYIIIXI
  E414    = IXIIIIIIZIIIXI
  E415    = IXIIIIIIYIIIIX
  E416    = IXIIIIIIZIIIIX
  E417    = IXIIIIIIIXXIII
  E418    = IYIIIIIIIYYIII
  E419    = IZIIIIIIIYYIII
  E420    = IYIIIIIIIZYIII
  E421    = IZIIIIIIIZYIII
  E422    = IYIIIIIIIYZIII
  E423    = IZIIIIIIIYZIII
  E424    = IYIIIIIIIZZIII
  E425    = IZIIIIIIIZZIII
  E426    = IXIIIIIIIXIXII
  E427    = IYIIIIIIIYIYII
  E428    = IZIIIIIIIYIYII
  E429    = IYIIIIIIIZIYII
  E430    = IZIIIIIIIZIYII
  E431    = IYIIIIIIIYIZII
  E432    = IZIIIIIIIYIZII
  E433    = IYIIIIIIIZIZII
  E434    = IZIIIIIIIZIZII
  E435    = IXIIIIIIIYIIYI
  E436    = IXIIIIIIIZIIYI
  E437    = IXIIIIIIIYIIIY
  E438    = IXIIIIIIIZIIIY
  E439    = IXIIIIIIIIXXII
  E440    = IXIIIIIIIIYYII
  E441    = IXIIIIIIIIZYII
  E442    = IXIIIIIIIIYZII
  E443    = IXIIIIIIIIZZII
  E444    = IYIIIIIIIIYIYI
  E445    = IZIIIIIIIIYIYI
  E446    = IYIIIIIIIIZIYI
  E447    = IZIIIIIIIIZIYI
  E448    = IYIIIIIIIIYIIY
  E449    = IZIIIIIIIIYIIY
  E450    = IYIIIIIIIIZIIY
  E451    = IZIIIIIIIIZIIY
  E452    = IYIIIIIIIIIYYI
  E453    = IZIIIIIIIIIYYI
  E454    = IYIIIIIIIIIZYI
  E455    = IZIIIIIIIIIZYI
  E456    = IYIIIIIIIIIYIY
  E457    = IZIIIIIIIIIYIY
  E458    = IYIIIIIIIIIZIY
  E459    = IZIIIIIIIIIZIY
  E460    = IXIIIIIIIIIIXX
  E461    = IXIIIIIIIIIIYY
  E462    = IXIIIIIIIIIIZZ
  E463    = IIXXXIIIIIIIII
  E464    = IIXYYIIIIIIIII
  E465    = IIXZYIIIIIIIII
  E466    = IIXYZIIIIIIIII
  E467    = IIXZZIIIIIIIII
  E468    = IIXXIXIIIIIIII
  E469    = IIXXIIXIIIIIII
  E470    = IIXXIIIXIIIIII
  E471    = IIYYIIIYIIIIII
  E472    = IIZYIIIYIIIIII
  E473    = IIYZIIIYIIIIII
  E474    = IIZZIIIYIIIIII
  E475    = IIYYIIIZIIIIII
  E476    = IIZYIIIZIIIIII
  E477    = IIYZIIIZIIIIII
  E478    = IIZZIIIZIIIIII
  E479    = IIXXIIIIXIIIII
  E480    = IIXXIIIIIXIIII
  E481    = IIXXIIIIIIXIII
  E482    = IIXXIIIIIIIXII
  E483    = IIYYIIIIIIIIZI
  E484    = IIZYIIIIIIIIZI
  E485    = IIYZIIIIIIIIZI
  E486    = IIZZIIIIIIIIZI
  E487    = IIYYIIIIIIIIIZ
  E488    = IIZYIIIIIIIIIZ
  E489    = IIYZIIIIIIIIIZ
  E490    = IIZZIIIIIIIIIZ
  E491    = IIXIXXIIIIIIII
  E492    = IIXIXIXIIIIIII
  E493    = IIXIXIIXIIIIII
  E494    = IIYIYIIYIIIIII
  E495    = IIZIYIIYIIIIII
  E496    = IIYIZIIYIIIIII
  E497    = IIZIZIIYIIIIII
  E498    = IIYIYIIZIIIIII
  E499    = IIZIYIIZIIIIII
  E500    = IIYIZIIZIIIIII
  E501    = IIZIZIIZIIIIII
  E502    = IIXIXIIIXIIIII
  E503    = IIXIXIIIIXIIII
  E504    = IIXIXIIIIIXIII
  E505    = IIXIXIIIIIIXII
  E506    = IIYIYIIIIIIIZI
  E507    = IIZIYIIIIIIIZI
  E508    = IIYIZIIIIIIIZI
  E509    = IIZIZIIIIIIIZI
  E510    = IIYIYIIIIIIIIZ
  E511    = IIZIYIIIIIIIIZ
  E512    = IIYIZIIIIIIIIZ
  E513    = IIZIZIIIIIIIIZ
  E514    = IIXIIXXIIIIIII
  E515    = IIXIIYYIIIIIII
  E516    = IIXIIZYIIIIIII
  E517    = IIXIIYZIIIIIII
  E518    = IIXIIZZIIIIIII
  E519    = IIXIIXIXIIIIII
  E520    = IIXIIXIIXIIIII
  E521    = IIYIIYIIYIIIII
  E522    = IIZIIYIIYIIIII
  E523    = IIYIIZIIYIIIII
  E524    = IIZIIZIIYIIIII
  E525    = IIYIIYIIZIIIII
  E526    = IIZIIYIIZIIIII
  E527    = IIYIIZIIZIIIII
  E528    = IIZIIZIIZIIIII
  E529    = IIXIIXIIIXIIII
  E530    = IIXIIXIIIIXIII
  E531    = IIXIIXIIIIIXII
  E532    = IIYIIYIIIIIIXI
  E533    = IIZIIYIIIIIIXI
  E534    = IIYIIZIIIIIIXI
  E535    = IIZIIZIIIIIIXI
  E536    = IIYIIYIIIIIIIX
  E537    = IIZIIYIIIIIIIX
  E538    = IIYIIZIIIIIIIX
  E539    = IIZIIZIIIIIIIX
  E540    = IIXIIIXXIIIIII
  E541    = IIXIIIXIXIIIII
  E542    = IIYIIIYIYIIIII
  E543    = IIZIIIYIYIIIII
  E544    = IIYIIIZIYIIIII
  E545    = IIZIIIZIYIIIII
  E546    = IIYIIIYIZIIIII
  E547    = IIZIIIYIZIIIII
  E548    = IIYIIIZIZIIIII
  E549    = IIZIIIZIZIIIII
  E550    = IIXIIIXIIXIIII
  E551    = IIXIIIXIIIXIII
  E552    = IIXIIIXIIIIXII
  E553    = IIYIIIYIIIIIXI
  E554    = IIZIIIYIIIIIXI
  E555    = IIYIIIZIIIIIXI
  E556    = IIZIIIZIIIIIXI
  E557    = IIYIIIYIIIIIIX
  E558    = IIZIIIYIIIIIIX
  E559    = IIYIIIZIIIIIIX
  E560    = IIZIIIZIIIIIIX
  E561    = IIXIIIIXXIIIII
  E562    = IIXIIIIXIXIIII
  E563    = IIXIIIIXIIXIII
  E564    = IIXIIIIXIIIXII
  E565    = IIXIIIIYIIIIZI
  E566    = IIXIIIIZIIIIZI
  E567    = IIXIIIIYIIIIIZ
  E568    = IIXIIIIZIIIIIZ
  E569    = IIXIIIIIXXIIII
  E570    = IIXIIIIIXIXIII
  E571    = IIXIIIIIXIIXII
  E572    = IIXIIIIIYIIIXI
  E573    = IIXIIIIIZIIIXI
  E574    = IIXIIIIIYIIIIX
  E575    = IIXIIIIIZIIIIX
  E576    = IIXIIIIIIXXIII
  E577    = IIYIIIIIIYYIII
  E578    = IIZIIIIIIYYIII
  E579    = IIYIIIIIIZYIII
  E580    = IIZIIIIIIZYIII
  E581    = IIYIIIIIIYZIII
  E582    = IIZIIIIIIYZIII
